file_name,avg_cyclomatic_complexity,halstead_volume,halstead_effort,depth_of_inheritance_tree,number_of_methods_per_class,weighted_methods_per_class,comment_density,whitespace_ratio,docstring_presence,avg_identifier_length,commit_frequency,author_count,bug_fix_ratio,code_age_days,target_bug_proneness
tests/test_help.py,1.8,27.0,27.0,0.0,1.0,1.8,0.0,0.35714285714285715,1.0,13.88888888888889,5,3,0.0,2996,0
tests/test_lowlevel.py,3.4285714285714284,789.6151041275576,2802.577552678092,0.0,0.0,0.0,0.05128205128205128,0.2331002331002331,1.0,15.652173913043478,26,13,0.4230769230769231,3481,1
tests/testserver/server.py,2.2,88.0,190.66666666666666,1.0,6.0,13.200000000000001,0.03389830508474576,0.1864406779661017,1.0,10.306122448979592,13,10,0.38461538461538464,3481,0
tests/testserver/__init__.py,,,,,,,,,,,1,1,0.0,3481,0
docs/conf.py,0.0,0.0,0.0,0.0,0.0,0.0,0.5555555555555556,0.2454780361757106,0.0,13.027027027027026,17,8,0.4117647058823529,3449,0
docs/_themes/flask_theme_support.py,1.0,0.0,0.0,1.0,0.0,0.0,0.06896551724137931,0.14942528735632185,0.0,7.882352941176471,1,1,1.0,3449,0
src/requests/cookies.py,2.3773584905660377,989.6447722241231,7402.542896236441,2.0,10.25,24.367924528301884,0.021352313167259787,0.19750889679715303,1.0,9.234782608695653,1,1,0.0,764,0
src/requests/auth.py,2.9473684210526314,760.031094101176,5066.873960674507,1.0,3.5,10.31578947368421,0.08571428571428572,0.20634920634920634,1.0,8.144736842105264,1,1,0.0,764,1
src/requests/sessions.py,4.066666666666666,1390.6915106921938,10181.39289479239,1.0,12.5,50.83333333333333,0.13942307692307693,0.18028846153846154,1.0,9.644295302013424,2,2,0.0,764,1
src/requests/hooks.py,4.0,15.509775004326936,15.509775004326936,0.0,0.0,0.0,0.029411764705882353,0.29411764705882354,1.0,7.2727272727272725,1,1,0.0,764,1
src/requests/compat.py,4.0,39.863137138648355,39.863137138648355,0.0,0.0,0.0,0.17757009345794392,0.18691588785046728,1.0,9.045454545454545,4,1,0.0,764,0
src/requests/models.py,4.458333333333333,1872.3483702475978,15137.01358481861,2.0,8.6,38.34166666666666,0.11153846153846154,0.17596153846153847,1.0,9.644329896907216,7,2,0.14285714285714285,764,1
src/requests/certs.py,0.0,4.754887502163469,2.3774437510817346,0.0,0.0,0.0,0.05555555555555555,0.2777777777777778,1.0,6.0,1,1,0.0,764,1
src/requests/__init__.py,6.5,135.7068586817104,455.0171144033819,0.0,0.0,0.0,0.10270270270270271,0.1837837837837838,1.0,10.75,2,1,0.0,764,1
src/requests/status_codes.py,6.0,50.18947501009619,112.92631877271643,0.0,0.0,0.0,0.031007751937984496,0.10077519379844961,1.0,5.384615384615385,3,3,0.0,764,0
src/requests/packages.py,0.0,53.77443751081735,89.62406251802892,0.0,0.0,0.0,0.16666666666666666,0.20833333333333334,0.0,6.444444444444445,6,3,0.0,764,0
src/requests/__version__.py,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.13333333333333333,0.0,10.9,7,2,0.0,764,0
src/requests/api.py,1.0,0.0,0.0,0.0,0.0,0.0,0.0189873417721519,0.24050632911392406,1.0,5.1875,1,1,0.0,764,0
src/requests/_internal_utils.py,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.21568627450980393,1.0,14.31578947368421,1,1,0.0,764,1
src/requests/utils.py,4.5476190476190474,2525.633664164871,29037.612042259185,0.0,0.0,0.0,0.07727690892364306,0.21343146274149033,1.0,10.11587982832618,10,6,0.4,764,2
src/requests/exceptions.py,1.2857142857142858,28.529325012980813,42.793987519471216,2.0,0.12,0.1542857142857143,0.006578947368421052,0.39473684210526316,1.0,12.35,2,2,0.5,764,1
src/requests/structures.py,1.375,15.509775004326936,15.509775004326936,1.0,7.0,9.625,0.05,0.28,1.0,7.617647058823529,1,1,0.0,764,0
src/requests/help.py,4.333333333333333,110.36149671375918,305.6164524381023,0.0,0.0,0.0,0.0,0.17037037037037037,1.0,10.59375,1,1,0.0,764,1
src/requests/adapters.py,3.727272727272727,441.0498750013664,1842.6083666723753,1.0,9.0,33.54545454545455,0.02295552367288379,0.1563845050215208,1.0,11.11023622047244,12,4,0.16666666666666666,764,1
